alpha,sharpe,turnover,fitness,returns,drawdown,margin,longCount,shortCount,weight,sub_univese,universe,delay,decay,neutralization,truncation,score,code
(fnd6_txw / assets),-0.07,0.0202,-0.02,-0.0101,0.5001,-0.001,120,588,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,XZxwWK5
(ebit / anl4_totassets_value),-0.49,0.0324,-0.39,-0.0779,0.7362,-0.004807,826,841,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-410.0,jkJlGEE
(ebit / fnd6_cptmfmq_atq),0.02,0.0205,0.0,0.0037,0.7151,0.000361,1496,1465,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,lwY61ee
(ebit / fnd6_cptnewqv1300_atq),0.03,0.0206,0.01,0.0057,0.7147,0.000553,1493,1462,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,w7AO8O2
(ebit / fnd6_mfma1_at),0.23,0.0161,0.13,0.0384,0.6795,0.004755,1527,1462,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,z7EQXkX
(ebit / fnd6_newa1v1300_at),0.23,0.0162,0.13,0.0385,0.6805,0.004748,1520,1455,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,NEGqW9o
(ebit / fnd6_intan),0.02,0.0193,0.0,0.0034,0.6536,0.000354,1027,1443,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,3mO33mZ
(ebit / fnd6_newqv1300_aoq),0.36,0.0348,0.27,0.0725,0.5639,0.004173,1447,1442,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-81.0,gN5w9ag
(ebit / fnd6_newqv1300_intanq),-0.33,0.034,-0.24,-0.0636,0.9662,-0.003743,1045,1328,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-608.0,w7AO3eQ
(fn_interest_paid_net_a / equity),-0.15,0.0379,-0.06,-0.0211,0.564,-0.001115,1004,1392,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,x7o9ZGb
(fn_interest_paid_net_q / equity),-0.4,0.045,-0.29,-0.0646,0.4802,-0.002873,676,955,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-1610.0,w7A1VzQ
(fnd6_newa2v1300_ni / equity),0.22,0.0425,0.1,0.0273,0.299,0.001284,1516,1407,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,q2pdZMZ
(fnd6_cibegni / equity),0.2,0.0477,0.09,0.0246,0.2913,0.001032,1436,1345,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,8WZrA2q
(fnd6_newqv1300_cibegniq / equity),0.37,0.0726,0.23,0.0503,0.2815,0.001385,1325,1296,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-434.0,Low6pw6
(mdl77_2growthanalystmodel_qga_niroe / equity),-0.49,0.065,-0.42,-0.0905,0.9156,-0.002783,942,1965,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-421.0,AX5bege
(mdl77_2liquidityriskfactor_mad3yttmni / equity),-0.12,0.0401,-0.04,-0.0129,0.3803,-0.000645,1045,1819,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,QRAjggr
(mdl77_growthanalystmodel_qga_niroe / equity),-0.43,0.0618,-0.34,-0.0784,0.8637,-0.002537,946,1967,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-417.0,Odjm0nJ
(mdl77_liquidityriskfactor_mad3yttmni / equity),-0.09,0.0394,-0.03,-0.01,0.3439,-0.00051,1047,1819,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,AX5ajmW
(income / fnd6_newa1v1300_ceqt),0.33,0.0402,0.17,0.0349,0.2468,0.00174,1333,1495,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-87.0,w7Azqrv
(income / fnd6_cptmfmq_ceqq),0.39,0.0486,0.25,0.0514,0.308,0.002112,1528,1484,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-378.0,w7AzlYv
(income / fnd6_ceql),-0.11,0.0438,-0.05,-0.0297,0.6934,-0.001358,1449,1380,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,z7Eomro
(income / fnd6_cptnewqv1300_ceqq),0.39,0.0486,0.25,0.0521,0.308,0.002142,1528,1484,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-378.0,jkJwomO
(income / fnd6_esopct),0.82,0.0282,1.34,0.3351,0.3118,0.023771,1,1,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-54.0,Y3Ok8NR
(income / fnd6_newa1v1300_ceq),-0.02,0.039,-0.0,-0.0063,0.6643,-0.000324,1488,1476,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,WrRXzMP
(cashflow_invst / liabilities),0.76,0.0388,0.75,0.1203,0.273,0.006201,1882,999,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-439.0,rawzZ2E
(cashflow_fin / liabilities),-0.73,0.035,-0.74,-0.1287,0.9506,-0.007357,1048,1833,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,42.0,WrRX5Wk
(fnd6_newa1v1300_fincf / liabilities),-0.72,0.035,-0.73,-0.1281,0.9483,-0.007311,1047,1824,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,42.0,w7AJwap
(fnd6_mfma2_oancf / liabilities),0.21,0.0237,0.11,0.0317,0.4722,0.002676,1359,1535,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,b0gWV9l
(fnd6_newa1v1300_ivncf / liabilities),0.75,0.0389,0.73,0.1195,0.2741,0.006149,1874,997,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-439.0,QRA5j1Q
(fnd6_newa2v1300_oancf / liabilities),0.21,0.0238,0.11,0.0318,0.4724,0.002674,1350,1525,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,5K1qk25
(cashflow_op / fnd6_cptnewqv1300_ltq),0.21,0.0238,0.1,0.0311,0.4761,0.002613,1351,1526,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,RxokEmb
(cashflow_op / fnd6_newa1v1300_lt),0.42,0.0185,0.3,0.0626,0.4663,0.006765,1367,1536,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-357.0,5K1qKRM
(cashflow_op / fnd6_newa1v1300_lo),-0.21,0.0183,-0.11,-0.0328,0.5076,-0.003579,1021,1740,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,b0gWgOM
(cashflow_op / fnd6_newa1v1300_lse),0.26,0.018,0.15,0.0413,0.6681,0.004596,1535,1376,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,QRA5w7K
(cashflow_op / fnd6_newqv1300_lltq),0.39,0.0428,0.31,0.0766,0.4237,0.003584,1021,1200,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-247.0,nGlZWqx
(cashflow_op / fnd6_newqv1300_loq),0.2,0.037,0.11,0.0372,0.3313,0.002013,1009,1685,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,ZV92oN1
(cashflow_op / fnd6_newqv1300_lseq),0.11,0.0225,0.04,0.0171,0.691,0.001521,1506,1377,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,KApXJR8
(cashflow_op / fnd6_newqv1300_ltmibq),0.19,0.0238,0.09,0.0285,0.4784,0.002396,1369,1509,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,0ZLePlK
(mdl77_2400_yen / interest_expense),0.04,0.0442,0.01,0.0082,0.4226,0.000371,292,1627,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,q2pP7ev
(fscore_quality / interest_expense),-0.05,0.1018,-0.0,-0.0009,0.0576,-1.8e-05,9,31,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,PLbwmnw
(retained_earnings / interest_expense),-0.06,0.0502,-0.02,-0.0094,0.4831,-0.000375,1071,1121,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,AX5gX5l
(snt1_d1_earningssurprise / interest_expense),-0.2,0.0428,-0.11,-0.0405,0.5716,-0.001894,552,789,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,rawbmwJ
(fnd6_cptnewqv1300_req / interest_expense),-0.06,0.0502,-0.02,-0.0094,0.4831,-0.000375,1071,1121,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,5K1LLN5
(fnd6_newa1v1300_ebitda / interest_expense),0.28,0.0428,0.16,0.042,0.3134,0.001963,769,1342,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,2VxvOGx
(fnd6_newa2v1300_reuna / interest_expense),0.01,0.0419,0.0,0.002,0.3882,9.8e-05,1044,1113,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,KApnZ2l
(fnd6_newa2v1300_re / interest_expense),-0.09,0.042,-0.03,-0.0138,0.4166,-0.000655,1081,1142,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,Mvnb2Rn
(fnd6_rea / interest_expense),-0.05,0.0485,-0.01,-0.0093,0.3129,-0.000384,1012,741,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,jkJ1zoO
(fnd6_newqv1300_reunaq / interest_expense),-0.03,0.0495,-0.01,-0.0042,0.4974,-0.000171,1039,1096,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,q2pg92O
(mdl77_2pe_wt / interest_expense),0.31,0.0385,0.21,0.0589,0.4513,0.003065,181,788,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,297.0,WrR91rd
(ebitda / fnd6_idit),0.4,0.021,0.26,0.0543,0.2839,0.005175,451,745,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-323.0,eMPL2vp
(snt1_d1_earningstorpedo / interest_expense),0.11,0.0221,0.05,0.0236,0.6109,0.002134,545,779,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,w7ALz9l
(ebitda / fnd6_newa2v1300_xint),0.56,0.0209,0.43,0.0754,0.1601,0.007228,812,1454,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-24.0,3mOzzb6
(ebitda / fnd6_newqv1300_xintq),0.28,0.0428,0.16,0.0425,0.3135,0.001988,773,1348,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,953JE7K
(fnd6_cptmfmq_saleq / inventory),-0.74,0.0347,-0.58,-0.0773,0.5471,-0.004461,497,1386,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-201.0,lwYrA52
(fnd6_newa2v1300_sale / inventory),0.08,0.0324,0.02,0.0082,0.4698,0.000508,500,1346,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,953JO92
(sales / revenue),1.06,0.0206,0.97,0.1054,0.2231,0.010208,2079,540,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-283.0,5K1vbXz
(fnd6_cptnewqv1300_saleq / inventory),-0.74,0.0347,-0.58,-0.0773,0.5473,-0.004461,497,1386,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-201.0,2VxK0ZJ
(sales / fnd6_newa1v1300_invt),-0.63,0.0209,-0.46,-0.0675,0.5442,-0.006447,497,1426,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-14.0,8WZLKW7
(sales / fnd6_mfma2_revt),-1.02,0.0415,-1.21,-0.1755,1.0504,-0.008454,963,1914,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-265.0,gN53mAQ
(sales / fnd6_newa2v1300_revt),-1.03,0.0417,-1.23,-0.1769,1.0573,-0.008492,960,1899,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-265.0,LowRpxn
(sales / fnd6_newqv1300_invtq),-0.74,0.0347,-0.58,-0.0773,0.5473,-0.004461,497,1386,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-201.0,z7EW3K1
(sales / fnd6_newqv1300_revtq),1.06,0.0206,0.97,0.1054,0.2231,0.010213,2079,540,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-283.0,ojXY0vl
(operating_income / inventory),-0.6,0.0423,-0.46,-0.0727,0.4668,-0.003432,828,1042,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-160.0,Mvnpb0n
(operating_income / fnd6_newa1v1300_invt),-0.6,0.03,-0.45,-0.0692,0.444,-0.00461,801,1098,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-203.0,3mO70WO
(operating_income / fnd6_newa2v1300_revt),-0.12,0.0273,-0.06,-0.0314,0.9361,-0.002296,1715,1115,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,NEGpP1g
(operating_income / fnd6_mfma2_revt),-0.12,0.0272,-0.06,-0.0319,0.9416,-0.002342,1725,1121,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,Low1zna
(operating_income / fnd6_newqv1300_invtq),-0.6,0.0423,-0.46,-0.0726,0.4668,-0.00343,828,1042,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-160.0,v7blWEv
(fnd6_cptmfmq_oibdpq / revenue),-0.43,0.0475,-0.41,-0.1122,1.222,-0.004722,1543,874,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-1060.0,jkJrLPE
(operating_income / fnd6_newqv1300_revtq),-0.35,0.034,-0.29,-0.0886,1.1869,-0.005219,1783,940,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-853.0,9537PqK
(fnd6_cptnewqv1300_oiadpq / revenue),-0.35,0.034,-0.29,-0.0886,1.1869,-0.005219,1783,940,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-853.0,z7ERbWR
(fnd6_newa2v1300_oibdp / revenue),-0.59,0.0361,-0.66,-0.1559,1.3606,-0.008629,1529,973,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-1068.0,nGl8rLq
(fnd6_cptnewqv1300_oibdpq / revenue),-0.43,0.0475,-0.41,-0.1122,1.222,-0.004722,1542,874,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-1060.0,13Rz02W
(fnd6_newa2v1300_oiadp / revenue),-0.61,0.0352,-0.69,-0.162,1.3919,-0.009209,1664,1014,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-1068.0,w7AEAQ2
(fnd7_ointfund_rqpdbio / revenue),-0.74,0.0799,-1.22,-0.3374,2.0133,-0.008444,3,2,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-1261.0,ojXNpjm
(fnd7_ointfund_qpdbio / revenue),-0.35,0.0405,-0.3,-0.089,1.1889,-0.004399,1510,885,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-928.0,OdjGwAd
(fnd6_cptnewqv1300_rectq / sales),0.26,0.0281,0.13,0.031,0.2631,0.002206,958,1832,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,Rxom8M1
(fnd2_a_allfdbflaccrwriteoffs / sales),-0.62,0.0152,-0.44,-0.0638,0.4305,-0.008385,338,823,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-268.0,dJ6Z0VY
(fnd6_newa2v1300_rect / sales),0.22,0.0231,0.1,0.0235,0.1429,0.002036,963,1876,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,3mOpoPP
(fnd6_newqv1300_rectoq / sales),-0.3,0.0421,-0.23,-0.0716,0.6107,-0.003402,455,1758,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,3mOlM2Z
(fnd6_newqv1300_recdq / sales),-0.07,0.0485,-0.02,-0.0097,0.3124,-0.000401,347,859,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,8WZl8nq
(fnd6_recd / sales),-0.07,0.0232,-0.02,-0.01,0.2231,-0.000862,479,1305,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,Low7e0e
(fnd6_newqv1300_rectrq / sales),0.77,0.0253,0.62,0.0801,0.1525,0.006342,848,1523,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-461.0,v7bjaMQ
(fnd6_recco / sales),-0.41,0.0337,-0.34,-0.0842,0.5973,-0.005005,509,2015,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,53.0,VQL7wlG
(fnd6_rectr / sales),0.62,0.0189,0.44,0.0627,0.1613,0.006629,881,1656,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-507.0,ZV97njQ
(mdl77_2earningsqualityfactor_indrelrecd_ / sales),0.02,0.04,0.0,0.006,1.0842,0.000298,394,1267,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,XZx7n5a
(mdl77_2gdna_indrelrecd_ / sales),0.31,0.0166,0.24,0.0746,0.4921,0.008975,231,523,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-507.0,ojXqgj6
(mdl77_earningsqualityfactor_indrelrecd_ / sales),0.02,0.04,0.0,0.006,1.084,0.0003,394,1267,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,v7bjpKG
(mdl77_oearningsqualityfactor_indrelrecd_ / sales),0.24,0.0329,0.2,0.087,1.1291,0.005298,392,1288,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,z7Ek27o
(mdl77_400_indrelrecd_ / sales),0.02,0.04,0.0,0.006,1.0842,0.000298,394,1267,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,jkJjxdO
(receivable / fnd6_newa2v1300_sale),-0.1,0.0253,-0.03,-0.0108,0.229,-0.000854,877,1859,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,v7bkRad
(receivable / fnd6_cptmfmq_saleq),0.26,0.0281,0.13,0.031,0.2631,0.002204,958,1832,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,2VxO1W6
(capex / fnd6_cptmfmq_atq),0.24,0.0182,0.08,0.0133,0.1686,0.001462,962,1913,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,raw56Yo
(receivable / fnd6_cptnewqv1300_saleq),0.26,0.0281,0.13,0.031,0.2631,0.002206,958,1832,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,x7oYo0w
(capex / anl4_totassets_value),-0.5,0.0293,-0.27,-0.0361,0.2255,-0.00246,548,1066,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-175.0,v7brqqG
(capex / fnd6_cptnewqv1300_atq),0.19,0.0183,0.06,0.0105,0.1732,0.001152,960,1909,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,pbkRnoq
(capex / fnd6_intan),0.13,0.0169,0.05,0.0197,0.3829,0.002326,369,2042,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,OdjN8bJ
(capex / fnd6_mfma1_at),-0.13,0.0135,-0.03,-0.007,0.1982,-0.001037,965,1937,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,RxobAxz
(capex / fnd6_newa1v1300_at),-0.1,0.0135,-0.02,-0.0054,0.1999,-0.000793,961,1930,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,OdjNXAg
(capex / fnd6_newqv1300_intanq),0.74,0.0353,0.7,0.1112,0.2137,0.006302,359,1953,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-17.0,QRAKJGG
(anl4_capex_mean / assets),-0.57,0.0196,-0.48,-0.0871,0.6714,-0.00889,713,1697,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,149.0,q2p01jZ
(capex / fnd6_newqv1300_aoq),-0.18,0.03,-0.08,-0.0253,0.3889,-0.001688,531,2274,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,8WZP11l
(anl4_capex_std / assets),-0.24,0.0407,-0.1,-0.0209,0.299,-0.001026,242,581,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,q2p0nzV
(anl4_median_capexp / assets),-0.57,0.0196,-0.48,-0.0873,0.6703,-0.0089,713,1697,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,149.0,dJ61nRv
(est_capex / assets),-0.57,0.0196,-0.48,-0.0871,0.6714,-0.00889,713,1697,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,149.0,3mOVzVQ
(anl4_capex_value / assets),-0.77,0.0423,-0.61,-0.0779,0.5299,-0.003684,550,1221,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,96.0,NEGVVQ7
(anl4_capex_high / assets),-0.57,0.0198,-0.47,-0.0852,0.661,-0.008626,702,1708,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,153.0,GjNOOR5
(anl4_capex_number / assets),-0.12,0.0276,-0.05,-0.0214,0.7949,-0.001548,693,1717,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,2VxmjE8
(fnd6_mfma1_capx / assets),0.19,0.0183,0.05,0.0104,0.173,0.001134,962,1913,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,q2p0p7A
(fnd6_newa1v1300_capx / assets),0.22,0.0183,0.07,0.012,0.1746,0.001312,957,1902,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,Y3OM32q
(mdl77_2sensitivityfactor400_capexdeplink / assets),-0.41,0.0379,-0.34,-0.0848,1.0371,-0.004478,729,2058,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,351.0,XZxRQqx
(debt / fnd6_newa1v1300_ceqt),-1.33,0.0352,-1.22,-0.1053,0.5543,-0.005987,1142,1330,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-209.0,OdjJPOg
(debt / fnd6_ceql),-0.16,0.0366,-0.06,-0.0203,0.3045,-0.001111,1037,1435,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,QRAYkLX
(debt / fnd6_cptmfmq_ceqq),-0.24,0.0436,-0.12,-0.0305,0.4912,-0.001401,1133,1517,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,ojXo9gl
(debt / fnd6_cptnewqv1300_ceqq),-0.24,0.0436,-0.12,-0.0305,0.4912,-0.001401,1133,1517,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,pbkv1eV
(debt / fnd6_newa1v1300_ceq),-0.2,0.0311,-0.09,-0.0247,0.306,-0.001592,1100,1481,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,RxoA7Mo
(debt / fnd6_esopct),1.33,0.0249,2.42,0.4137,0.2484,0.033209,0,0,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,68.0,66QAlrL
(fn_debt_instrument_carrying_amount_a / equity),-0.4,0.0368,-0.28,-0.0601,0.5023,-0.003261,857,1259,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-1313.0,8WZvE0q
(fn_debt_instrument_carrying_amount_q / equity),-0.38,0.0378,-0.25,-0.0521,0.5611,-0.002761,824,1248,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-1243.0,rawdNR9
(fn_debt_instrument_face_amount_a / equity),-0.47,0.032,-0.41,-0.0931,0.8725,-0.005825,627,917,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-1321.0,XZx9gkm
(fn_debt_instrument_interest_rate_stated_percentage_a / equity),-0.25,0.0081,-0.19,-0.0725,0.8146,-0.017911,618,1103,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,LowMVVL
(fn_debt_instrument_face_amount_q / equity),-0.55,0.0376,-0.45,-0.0834,0.6358,-0.004438,659,920,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-1488.0,8WZRklz
(fn_debt_issuance_costs_a / equity),-0.57,0.0388,-0.49,-0.0921,0.6424,-0.004747,558,1013,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-1468.0,3mOoRM6
(fn_debt_instrument_interest_rate_stated_percentage_q / equity),-0.63,0.045,-0.93,-0.2708,2.2362,-0.012031,643,1039,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-1546.0,QRAv9jM
(fn_debt_issuance_costs_q / equity),-0.4,0.0494,-0.29,-0.0644,0.5761,-0.002609,506,947,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-1055.0,XZx9VL5
(fnd6_dcvsr / equity),0.13,0.0363,0.05,0.0156,0.2729,0.000858,522,1768,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,EnM6dlL
(fnd6_dclo / equity),0.22,0.041,0.1,0.0261,0.2457,0.001274,632,1775,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,PLboV2p
(fnd6_dcvsub / equity),-0.76,0.0389,-0.79,-0.1353,0.9922,-0.00696,356,1054,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-680.0,kpMNzKd
(fnd6_dm / equity),-0.22,0.0448,-0.11,-0.0334,0.5354,-0.00149,867,1495,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,q2p7ZlK
(fnd6_dcvt / equity),0.01,0.038,0.0,0.0009,0.2828,5e-05,556,1823,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,RxoeXE1
(fnd6_dd / equity),-0.17,0.0273,-0.06,-0.0145,0.1724,-0.001059,218,2129,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,nGlawOa
(fnd6_dudd / equity),-0.03,0.0406,-0.01,-0.0051,0.4838,-0.000251,1806,731,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,lwYalee
(fnd6_dn / equity),-0.14,0.042,-0.05,-0.0176,0.4319,-0.000836,959,1535,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,13RW756
(fnd6_ds / equity),-0.23,0.0278,-0.11,-0.0266,0.3128,-0.001912,367,1594,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,mnNaggx
(fn_income_taxes_paid_a / pretax_income),0.27,0.0461,0.13,0.0284,0.2199,0.001234,1162,1336,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,pbkaG0v
(mdl77_2mqf_netdebt / equity),-0.47,0.0592,-0.37,-0.0786,0.8497,-0.002654,961,1970,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,-479.0,Mvn6Zzr
(mdl77_2gdna_netdebt / equity),0.26,0.0329,0.13,0.0296,0.3203,0.001797,427,736,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,raw7nwj
(fn_income_taxes_paid_q / pretax_income),0.7,0.0517,0.5,0.0642,0.1157,0.002484,695,898,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-53.0,Rxo5jej
(fnd6_newa1v1300_ebit / pretax_income),0.25,0.0486,0.1,0.0185,0.1375,0.000763,1457,1503,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,jkJVmoQ
(ebit / pretax_income),0.26,0.0485,0.1,0.02,0.1404,0.000826,1458,1514,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,VQLMK2b
(fnd6_newa2v1300_txp / pretax_income),0.2,0.0448,0.07,0.0153,0.1302,0.000683,1019,1618,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,w7ANeXd
(fnd6_newa2v1300_txt / pretax_income),-0.17,0.0477,-0.06,-0.0148,0.3094,-0.00062,1561,1394,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,XZxNpMl
(fnd6_newqv1300_txwq / pretax_income),0.23,0.0352,0.13,0.0395,0.3733,0.002246,186,378,FAIL,FAIL,TOP3000,1,5,INDUSTRY,0.05,,ZV9XaW3
(fnd6_newqv1300_txtq / pretax_income),-0.53,0.0493,-0.34,-0.0508,0.4395,-0.002059,1554,1490,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,-332.0,kpM8W8k
(fnd6_newqv1300_txpq / pretax_income),0.26,0.055,0.1,0.0198,0.2503,0.00072,916,1503,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,8WZGYdl
